Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
107316267,10/1/2020 11:35,10/1/2020 11:44,70125,588,49261,Wightman St & Forbes Ave,49271,S Craig St & 5th Ave,Subscriber
107317077,10/1/2020 11:42,10/1/2020 11:52,70567,591,49611,24th St & Smallman St,49671,9th St & Penn Ave,Customer
107317113,10/1/2020 11:43,10/1/2020 12:02,70216,1145,49401,Stanton Ave & N Negley Ave,1019,42nd St & Butler St,Customer
107317289,10/1/2020 11:44,10/1/2020 12:22,70430,2254,1016,17th St & Penn Ave,1016,17th St & Penn Ave,Customer
107317406,10/1/2020 11:45,10/1/2020 12:21,70578,2175,1016,17th St & Penn Ave,1016,17th St & Penn Ave,Subscriber
107317575,10/1/2020 11:47,10/1/2020 11:53,70095,391,49561,Butler St & 48th St,1019,42nd St & Butler St,Subscriber
107318388,10/1/2020 11:54,10/1/2020 11:59,70322,273,1047,S 22nd St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),Customer
107318696,10/1/2020 11:57,10/1/2020 12:15,70301,1050,1031,Maryland Ave & Ellsworth Ave,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
107318794,10/1/2020 11:58,10/1/2020 12:11,70689,809,49261,Wightman St & Forbes Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
107320058,10/1/2020 12:09,10/1/2020 13:35,70172,5133,49501,Penn Ave & 39th St,1063,Penn Ave & N Atlantic Ave,Customer
107320169,10/1/2020 12:10,10/1/2020 12:20,70512,595,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,Subscriber
107320808,10/1/2020 12:16,10/1/2020 12:21,70125,333,49271,S Craig St & 5th Ave,1093,S Bouquet Ave & Sennott St,Subscriber
107321000,10/1/2020 12:17,10/1/2020 12:25,70653,434,1041,Fifth Ave & S Bouquet St,1088,Frazier St & Dawson St,Subscriber
107321615,10/1/2020 12:24,10/1/2020 13:18,70548,3253,49641,11th St & Penn Ave,49701,Third Ave & Stanwix St,Subscriber
107321619,10/1/2020 12:24,10/1/2020 13:13,70024,2967,1013,Isabella St & Federal St (PNC Park),49801,Microsoft,Customer
107322351,10/1/2020 12:30,10/1/2020 12:37,70512,387,1048,S 18th St & Sidney St,1049,S 12th St & E Carson St,Subscriber
107323058,10/1/2020 12:38,10/1/2020 15:57,70270,11942,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
107323378,10/1/2020 12:41,10/1/2020 12:51,70653,580,1088,Frazier St & Dawson St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
107324659,10/1/2020 12:54,10/1/2020 13:10,70607,1008,,BIKE 70607,1061,33rd St & Penn Ave ,Subscriber
107325067,10/1/2020 12:58,10/1/2020 13:05,70617,438,1032,Walnut St & College St,1026,Penn Ave & S Whitfield St,Subscriber
107325128,10/1/2020 12:59,10/1/2020 13:06,70196,440,49301,Centre Ave & N Craig St,1035,Fifth Ave & S Dithridge St,Subscriber
107325533,10/1/2020 13:04,10/1/2020 13:16,70567,732,49671,9th St & Penn Ave,49611,24th St & Smallman St,Customer
107328055,10/1/2020 13:33,10/1/2020 13:56,70271,1339,1070,Hobart St & Wightman St,1048,S 18th St & Sidney St,Customer
107328094,10/1/2020 13:34,10/2/2020 9:44,70559,72633,1070,Hobart St & Wightman St,1048,S 18th St & Sidney St,Customer
107328340,10/1/2020 13:37,10/1/2020 14:24,70548,2824,49701,Third Ave & Stanwix St,49671,9th St & Penn Ave,Subscriber
107328384,10/1/2020 13:37,10/1/2020 13:47,70193,600,1094,O'Hara St & Desoto St,1033,Ivy St & Walnut St   ,Subscriber
107328420,10/1/2020 13:38,10/1/2020 14:39,70605,3642,49301,Centre Ave & N Craig St,49301,Centre Ave & N Craig St,Subscriber
107328779,10/1/2020 13:43,10/1/2020 13:55,70444,739,1070,Hobart St & Wightman St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
107328998,10/1/2020 13:46,10/1/2020 14:01,70650,888,1034,Ellsworth Ave & N Neville St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
107329069,10/1/2020 13:47,10/1/2020 14:16,70556,1747,1048,S 18th St & Sidney St,49701,Third Ave & Stanwix St,Subscriber
107329079,10/1/2020 13:47,10/1/2020 14:16,70158,1748,1048,S 18th St & Sidney St,,BIKE 70158,Subscriber
107329388,10/1/2020 13:52,10/1/2020 14:15,70441,1362,1060,Penn Ave & 29th St,1000,Liberty Ave & Stanwix St,Customer
107330026,10/1/2020 14:02,10/1/2020 16:23,70044,8469,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
107330121,10/1/2020 14:03,10/1/2020 14:16,70660,773,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),49611,24th St & Smallman St,Subscriber
107330285,10/1/2020 14:06,10/1/2020 14:35,70125,1730,1093,S Bouquet Ave & Sennott St,1046,S 25th St & E Carson St,Subscriber
107330447,10/1/2020 14:08,10/1/2020 15:39,70006,5411,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
107330529,10/1/2020 14:10,10/1/2020 14:57,70489,2849,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
107330587,10/1/2020 14:10,10/1/2020 14:57,70123,2813,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
107330673,10/1/2020 14:12,10/1/2020 15:40,70557,5260,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
107330932,10/1/2020 14:16,10/1/2020 14:34,70130,1047,49701,Third Ave & Stanwix St,1013,Isabella St & Federal St (PNC Park),Subscriber
107331049,10/1/2020 14:18,10/1/2020 14:34,70158,946,,BIKE 70158,1013,Isabella St & Federal St (PNC Park),Customer
107331062,10/1/2020 14:18,10/1/2020 14:31,70131,757,49271,S Craig St & 5th Ave,1031,Maryland Ave & Ellsworth Ave,Customer
107331275,10/1/2020 14:22,10/1/2020 15:13,70287,3033,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
107331307,10/1/2020 14:22,10/1/2020 14:27,70141,270,1045,S 27th St & Sidney St. (Southside Works),,BIKE 70141,Customer
107331370,10/1/2020 14:23,10/1/2020 14:29,70619,337,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St & Schenley Dr,Subscriber
107331436,10/1/2020 14:25,10/1/2020 14:31,70504,366,1059,Burns White Center at 3 Crossings,1060,Penn Ave & 29th St,Subscriber
107331770,10/1/2020 14:31,10/1/2020 15:13,70166,2535,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
107332066,10/1/2020 14:36,10/1/2020 14:45,70255,542,49271,S Craig St & 5th Ave,49301,Centre Ave & N Craig St,Subscriber
107332139,10/1/2020 14:38,10/1/2020 16:04,70548,5191,49671,9th St & Penn Ave,,BIKE 70548,Subscriber
107332640,10/1/2020 14:49,10/1/2020 14:52,70537,140,1054,Smithfield St & Fourth Ave,,BIKE 70537,Subscriber
107332746,10/1/2020 14:52,10/1/2020 14:58,70587,389,,BIKE 70587,1093,S Bouquet Ave & Sennott St,Subscriber
107332749,10/1/2020 14:52,10/1/2020 14:57,70542,305,,BIKE 70542,1056,Wood St & Sixth Ave,Subscriber
107332881,10/1/2020 14:54,10/1/2020 15:06,70650,685,1038,Boulevard of the Allies & Parkview Ave,1035,Fifth Ave & S Dithridge St,Subscriber
107333002,10/1/2020 14:56,10/1/2020 15:01,70282,291,49641,11th St & Penn Ave,1056,Wood St & Sixth Ave,Subscriber
107333065,10/1/2020 14:58,10/1/2020 16:04,70630,4009,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
107333184,10/1/2020 15:00,10/1/2020 15:50,70158,2989,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
107333223,10/1/2020 15:01,10/1/2020 15:17,70530,939,1004,First Ave & B St (T Station),1084,Hot Metal St & Tunnel Blvd,Subscriber
107333396,10/1/2020 15:05,10/1/2020 15:14,70131,573,1031,Maryland Ave & Ellsworth Ave,1034,Ellsworth Ave & N Neville St,Customer
107333447,10/1/2020 15:06,10/1/2020 15:19,70280,805,1039,Atwood St & Bates St,1031,Maryland Ave & Ellsworth Ave,Customer
107333473,10/1/2020 15:06,10/1/2020 15:14,70444,436,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1093,S Bouquet Ave & Sennott St,Subscriber
107333522,10/1/2020 15:07,10/1/2020 15:12,70167,290,1039,Atwood St & Bates St,1039,Atwood St & Bates St,Subscriber
107333603,10/1/2020 15:09,10/1/2020 15:22,70648,784,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1031,Maryland Ave & Ellsworth Ave,Subscriber
107333627,10/1/2020 15:10,10/1/2020 15:19,70482,548,1043,S Millvale Ave & Centre Ave,1026,Penn Ave & S Whitfield St,Subscriber
107333787,10/1/2020 15:13,10/2/2020 10:24,70303,69060,1059,Burns White Center at 3 Crossings,49951,Butler St & 36th St,Customer
107333977,10/1/2020 15:18,10/1/2020 15:25,70606,461,1016,17th St & Penn Ave,1061,33rd St & Penn Ave ,Subscriber
107334302,10/1/2020 15:26,10/1/2020 15:57,70679,1869,1039,Atwood St & Bates St,1070,Hobart St & Wightman St,Customer
107334666,10/1/2020 15:35,10/1/2020 21:00,70046,19446,1041,Fifth Ave & S Bouquet St,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Customer
107334679,10/1/2020 15:36,10/1/2020 15:43,70635,430,49611,24th St & Smallman St,49641,11th St & Penn Ave,Subscriber
107334730,10/1/2020 15:37,10/1/2020 15:49,70283,718,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1043,S Millvale Ave & Centre Ave,Subscriber
107334930,10/1/2020 15:42,10/1/2020 15:57,70614,908,1052,McAnulty Dr & Forbes Ave,1045,S 27th St & Sidney St. (Southside Works),Customer
107335202,10/1/2020 15:51,10/1/2020 15:57,70149,363,1072,Glasshouse,1074,South Side Trail & S 4th St,Subscriber
107335328,10/1/2020 15:54,10/1/2020 16:01,70255,404,49301,Centre Ave & N Craig St,1095,Schenley Dr & Forbes Ave (Schenley Plaza),Subscriber
107335447,10/1/2020 15:58,10/1/2020 16:12,70084,855,1000,Liberty Ave & Stanwix St,1074,South Side Trail & S 4th St,Subscriber
107335516,10/1/2020 16:01,10/1/2020 16:03,70283,142,1043,S Millvale Ave & Centre Ave,1043,S Millvale Ave & Centre Ave,Subscriber
107335760,10/1/2020 16:07,10/1/2020 17:02,70548,3274,,BIKE 70548,1001,Forbes Ave & Market Square,Subscriber
107335794,10/1/2020 16:08,10/1/2020 16:14,70619,356,1037,Frew St & Schenley Dr,1037,Frew St & Schenley Dr,Customer
107336049,10/1/2020 16:13,10/2/2020 10:58,70642,67483,1095,Schenley Dr & Forbes Ave (Schenley Plaza),1039,Atwood St & Bates St,Customer
107336066,10/1/2020 16:14,10/1/2020 16:22,70060,510,1017,21st St & Penn Ave,49671,9th St & Penn Ave,Subscriber
107336101,10/1/2020 16:15,10/1/2020 16:19,70190,252,1093,S Bouquet Ave & Sennott St,1037,Frew St & Schenley Dr,Subscriber
107336288,10/1/2020 16:20,10/1/2020 16:26,70512,331,1049,S 12th St & E Carson St,1048,S 18th St & Sidney St,Subscriber
107336676,10/1/2020 16:31,10/1/2020 16:40,70007,588,1035,Fifth Ave & S Dithridge St,1091,Semple St & Louisa St,Subscriber
107336853,10/1/2020 16:36,10/1/2020 16:41,70365,319,1017,21st St & Penn Ave,1059,Burns White Center at 3 Crossings,Customer
107336893,10/1/2020 16:38,10/1/2020 17:16,70123,2303,49951,Butler St & 36th St,49951,Butler St & 36th St,Customer
107336973,10/1/2020 16:40,10/1/2020 17:00,70355,1181,49271,S Craig St & 5th Ave,49401,Stanton Ave & N Negley Ave,Subscriber
107336975,10/1/2020 16:40,10/1/2020 16:52,70521,701,1070,Hobart St & Wightman St,1032,Walnut St & College St,Customer
107337023,10/1/2020 16:42,10/1/2020 16:53,70167,706,1039,Atwood St & Bates St,49301,Centre Ave & N Craig St,Subscriber
107337144,10/1/2020 16:45,10/1/2020 16:53,70301,454,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),1043,S Millvale Ave & Centre Ave,Subscriber
107337198,10/1/2020 16:47,10/1/2020 16:55,70041,473,1094,O'Hara St & Desoto St,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),Subscriber
107337371,10/1/2020 16:52,10/1/2020 17:28,70260,2132,1032,Walnut St & College St,1032,Walnut St & College St,Customer
107337502,10/1/2020 16:56,10/1/2020 17:01,70131,291,1034,Ellsworth Ave & N Neville St,,BIKE 70131,Subscriber
107337610,10/1/2020 17:00,10/1/2020 17:05,70432,332,49391,E Liberty Blvd & Negley Ave,1025,Penn Ave & N Fairmount St,Subscriber
107337618,10/1/2020 17:00,10/1/2020 17:14,70444,822,1093,S Bouquet Ave & Sennott St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
107337626,10/1/2020 17:00,10/1/2020 18:15,70567,4481,49611,24th St & Smallman St,49611,24th St & Smallman St,Subscriber
107337654,10/1/2020 17:01,10/1/2020 17:13,70212,708,1056,Wood St & Sixth Ave,1060,Penn Ave & 29th St,Subscriber
107337661,10/1/2020 17:01,10/1/2020 17:21,70184,1210,1097,Tennyson Ave & Fifth Ave,49391,E Liberty Blvd & Negley Ave,Subscriber
107337678,10/1/2020 17:02,10/1/2020 17:13,70617,691,1026,Penn Ave & S Whitfield St,1020,42nd & Penn Ave.,Subscriber
107337781,10/1/2020 17:05,10/1/2020 17:44,70598,2359,1046,S 25th St & E Carson St,1093,S Bouquet Ave & Sennott St,Subscriber
107337860,10/1/2020 17:08,10/1/2020 17:14,70524,387,1072,Glasshouse,1074,South Side Trail & S 4th St,Customer
107337900,10/1/2020 17:09,10/1/2020 17:24,70668,899,1047,S 22nd St & E Carson St,49691,Liberty Ave & 6th St,Subscriber
107337930,10/1/2020 17:10,10/1/2020 17:11,70645,62,1023,Liberty Ave & Baum Blvd,1023,Liberty Ave & Baum Blvd,Customer
107337971,10/1/2020 17:11,10/1/2020 17:42,70633,1834,1023,Liberty Ave & Baum Blvd,1005,Forbes Ave & Grant St,Customer
107338051,10/1/2020 17:14,10/1/2020 18:28,70689,4438,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1093,S Bouquet Ave & Sennott St,Customer
107338210,10/1/2020 17:19,10/1/2020 17:28,70619,549,1037,Frew St & Schenley Dr,1044,Zulema St & Coltart Ave,Subscriber
107338219,10/1/2020 17:19,10/1/2020 18:10,70548,3034,1001,Forbes Ave & Market Square,,BIKE 70548,Subscriber
107338275,10/1/2020 17:21,10/1/2020 17:35,70482,873,1026,Penn Ave & S Whitfield St,1062,S Winebiddle St & Penn Ave,Subscriber
107338437,10/1/2020 17:27,10/1/2020 17:34,70087,459,1026,Penn Ave & S Whitfield St,1032,Walnut St & College St,Subscriber
107338514,10/1/2020 17:30,10/1/2020 17:32,70064,112,49691,Liberty Ave & 6th St,49691,Liberty Ave & 6th St,Subscriber
107338564,10/1/2020 17:32,10/1/2020 17:37,70662,314,49691,Liberty Ave & 6th St,1013,Isabella St & Federal St (PNC Park),Customer
107338584,10/1/2020 17:32,10/1/2020 17:43,70301,667,1043,S Millvale Ave & Centre Ave,1032,Walnut St & College St,Subscriber
107338652,10/1/2020 17:35,10/1/2020 17:58,70064,1434,49691,Liberty Ave & 6th St,1048,S 18th St & Sidney St,Subscriber
107338671,10/1/2020 17:36,10/1/2020 17:43,70504,444,1060,Penn Ave & 29th St,1059,Burns White Center at 3 Crossings,Subscriber
107338736,10/1/2020 17:39,10/1/2020 17:50,70587,635,,BIKE 70587,1084,Hot Metal St & Tunnel Blvd,Subscriber
107338816,10/1/2020 17:42,10/1/2020 17:45,70041,141,1040,O'Hara St and University Place (Soldiers and Sailors Memorial),,BIKE 70041,Subscriber
107338883,10/1/2020 17:45,10/1/2020 18:45,70614,3641,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
107338966,10/1/2020 17:49,10/1/2020 18:45,70380,3411,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
107339057,10/1/2020 17:54,10/1/2020 17:57,70060,179,49671,9th St & Penn Ave,49691,Liberty Ave & 6th St,Subscriber
107339116,10/1/2020 17:57,10/1/2020 18:02,70569,335,,BIKE 70569,1013,Isabella St & Federal St (PNC Park),Subscriber
107339176,10/1/2020 17:59,10/2/2020 10:34,70617,59711,1020,42nd & Penn Ave.,1019,42nd St & Butler St,Customer
107339269,10/1/2020 18:04,10/1/2020 18:09,70196,304,1035,Fifth Ave & S Dithridge St,49301,Centre Ave & N Craig St,Subscriber
107339308,10/1/2020 18:06,10/1/2020 18:18,70605,704,49301,Centre Ave & N Craig St,1024,S Negley Ave & Baum Blvd,Customer
107339357,10/1/2020 18:09,10/1/2020 18:25,70190,964,1037,Frew St & Schenley Dr,1070,Hobart St & Wightman St,Customer
107339358,10/1/2020 18:09,10/1/2020 18:42,70579,2005,1005,Forbes Ave & Grant St,1000,Liberty Ave & Stanwix St,Customer
107339370,10/1/2020 18:09,10/1/2020 18:42,70674,1960,1005,Forbes Ave & Grant St,1000,Liberty Ave & Stanwix St,Customer
107339468,10/1/2020 18:14,10/1/2020 19:32,70548,4688,,BIKE 70548,,BIKE 70548,Subscriber
107339469,10/1/2020 18:14,10/1/2020 18:55,70355,2500,49401,Stanton Ave & N Negley Ave,49401,Stanton Ave & N Negley Ave,Customer
107339493,10/1/2020 18:15,10/1/2020 18:21,70131,360,,BIKE 70131,1034,Ellsworth Ave & N Neville St,Subscriber
107339720,10/1/2020 18:25,10/1/2020 18:54,70184,1778,49391,E Liberty Blvd & Negley Ave,49401,Stanton Ave & N Negley Ave,Customer
107339773,10/1/2020 18:27,10/1/2020 18:58,70417,1883,1005,Forbes Ave & Grant St,1004,First Ave & B St (T Station),Customer
107339824,10/1/2020 18:29,10/1/2020 18:32,70301,185,1032,Walnut St & College St,1033,Ivy St & Walnut St   ,Subscriber
107339990,10/1/2020 18:36,10/1/2020 18:56,70534,1166,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
107340011,10/1/2020 18:38,10/1/2020 18:40,70301,152,1033,Ivy St & Walnut St   ,1032,Walnut St & College St,Subscriber
107340149,10/1/2020 18:45,10/1/2020 19:02,70560,975,1061,33rd St & Penn Ave ,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
107340150,10/1/2020 18:46,10/1/2020 19:12,70139,1587,1002,Third Ave & Wood St,1002,Third Ave & Wood St,Subscriber
107340173,10/1/2020 18:47,10/1/2020 19:00,70280,799,1031,Maryland Ave & Ellsworth Ave,1094,O'Hara St & Desoto St,Subscriber
107340228,10/1/2020 18:50,10/1/2020 19:08,70598,1085,1093,S Bouquet Ave & Sennott St,1093,S Bouquet Ave & Sennott St,Subscriber
107340241,10/1/2020 18:51,10/1/2020 18:56,70677,292,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1023,Liberty Ave & Baum Blvd,Subscriber
107340336,10/1/2020 18:58,10/1/2020 19:02,70525,281,1028,Penn Ave & Putnam St (Bakery Square),1028,Penn Ave & Putnam St (Bakery Square),Subscriber
107340414,10/1/2020 19:02,10/1/2020 19:16,70625,835,1023,Liberty Ave & Baum Blvd,49581,Liberty Ave & 37th St,Subscriber
107340443,10/1/2020 19:04,10/1/2020 19:17,70566,790,1023,Liberty Ave & Baum Blvd,49581,Liberty Ave & 37th St,Customer
